parish_id,parish_name,municipality_id,party,votes
130319,Revinhade,1303,PPM,0
130324,Sendim,1303,PPM,1
130334,Macieira da Lixa e Caramos,1303,PPM,1
130335,"Margaride, Várzea, Lagares, Varziela e Moure",1303,PPM,8
130336,"Pedreira, Rande e Sernande",1303,PPM,0
130337,Torrados e Sousa,1303,PPM,5
130338,Unhão e Lordelo,1303,PPM,0
130339,Vila Cova da Lixa e Borba de Godim,1303,PPM,5
130340,Vila Fria e Vizela (São Jorge),1303,PPM,0
130341,Vila Verde e Santão,1303,PPM,1
130405,Lomba,1304,PPM,0
130408,Rio Tinto,1304,PPM,11
130412,Baguim do Monte (Rio Tinto),1304,PPM,4
130413,Fânzeres e São Pedro da Cova,1304,PPM,9
130414,Foz do Sousa e Covelo,1304,PPM,5
130415,"Gondomar (São Cosme), Valbom e Jovim",1304,PPM,22
130416,Melres e Medas,1304,PPM,1
130502,Aveleda,1305,PPM,1
130504,Caíde de Rei,1305,PPM,0
130510,Lodares,1305,PPM,1
130512,Macieira,1305,PPM,0
130513,Meinedo,1305,PPM,0
130515,Nevogilde,1305,PPM,1
130524,Sousela,1305,PPM,0
130525,Torno,1305,PPM,0
130526,Vilar do Torno e Alentém,1305,PPM,1
130527,Cernadelo e Lousada (São Miguel e Santa Margarida),1305,PPM,1
130528,"Cristelos, Boim e Ordem",1305,PPM,1
130529,Figueiras e Covas,1305,PPM,0
130530,Lustosa e Barrosas (Santo Estêvão),1305,PPM,2
130531,Nespereira e Casais,1305,PPM,1
130532,"Silvares, Pias, Nogueira e Alvarenga",1305,PPM,1
130601,Águas Santas,1306,PPM,8
130603,Folgosa,1306,PPM,1
130608,Milheirós,1306,PPM,4
130609,Moreira,1306,PPM,4
130613,São Pedro Fins,1306,PPM,0
130616,Vila Nova da Telha,1306,PPM,1
130617,Pedrouços,1306,PPM,1
130618,Castêlo da Maia,1306,PPM,4
130619,Cidade da Maia,1306,PPM,12
130620,Nogueira e Silva Escura,1306,PPM,3
130704,Banho e Carvalhosa,1307,PPM,0
130705,Constance,1307,PPM,0
130722,Soalhães,1307,PPM,3
130723,Sobretâmega,1307,PPM,0
130724,Tabuado,1307,PPM,0
130730,Vila Boa do Bispo,1307,PPM,0
130732,"Alpendorada, Várzea e Torrão",1307,PPM,1
130733,Avessadas e Rosém,1307,PPM,1
130734,Bem Viver,1307,PPM,1
130735,Santo Isidoro e Livração,1307,PPM,1
130736,Marco,1307,PPM,4
130737,Paredes de Viadores e Manhuncelos,1307,PPM,0
130738,Penha Longa e Paços de Gaiolo,1307,PPM,2
130739,Sande e São Lourenço do Douro,1307,PPM,1
130740,"Várzea, Aliviada e Folhada",1307,PPM,0
130741,Vila Boa de Quires e Maureles,1307,PPM,4
130811,"Custóias, Leça do Balio e Guifões",1308,PPM,9
130812,Matosinhos e Leça da Palmeira,1308,PPM,7
130813,"Perafita, Lavra e Santa Cruz do Bispo",1308,PPM,9
130814,São Mamede de Infesta e Senhora da Hora,1308,PPM,10
130902,Carvalhosa,1309,PPM,2
130904,Eiriz,1309,PPM,0
130905,Ferreira,1309,PPM,0
130906,Figueiró,1309,PPM,0
130908,Freamunde,1309,PPM,10
130910,Meixomil,1309,PPM,2
130913,Penamaior,1309,PPM,0
130914,Raimonda,1309,PPM,0
130916,Seroa,1309,PPM,0
130917,Frazão Arreigada,1309,PPM,1
130918,Paços de Ferreira,1309,PPM,4
130919,Sanfins Lamoso Codessos,1309,PPM,1
131001,Aguiar de Sousa,1310,PPM,0
131002,Astromil,1310,PPM,1
131003,Baltar,1310,PPM,1
131004,Beire,1310,PPM,1
131008,Cete,1310,PPM,2
131009,Cristelo,1310,PPM,1
131010,Duas Igrejas,1310,PPM,2
131011,Gandra,1310,PPM,3
131013,Lordelo,1310,PPM,2
131014,Louredo,1310,PPM,1
131017,Parada de Todeia,1310,PPM,1
131018,Rebordosa,1310,PPM,3
131019,Recarei,1310,PPM,1
131020,Sobreira,1310,PPM,3
131021,Sobrosa,1310,PPM,1
131022,Vandoma,1310,PPM,1
131024,Vilela,1310,PPM,2
131025,Paredes,1310,PPM,21
131101,Abragão,1311,PPM,2
131102,Boelhe,1311,PPM,1
131103,Bustelo,1311,PPM,1
131104,Cabeça Santa,1311,PPM,0
131105,Canelas,1311,PPM,0
131106,Capela,1311,PPM,0
131107,Castelões,1311,PPM,0
131108,Croca,1311,PPM,0
131109,Duas Igrejas,1311,PPM,1
131110,Eja,1311,PPM,0
131112,Fonte Arcada,1311,PPM,0
131113,Galegos,1311,PPM,1
131115,Irivo,1311,PPM,0
131121,Oldrões,1311,PPM,0
131122,Paço de Sousa,1311,PPM,2
131125,Perozelo,1311,PPM,1
131128,Rans,1311,PPM,1
131129,Rio de Moinhos,1311,PPM,1
131132,Recezinhos (São Mamede),1311,PPM,0
131133,Recezinhos (São Martinho),1311,PPM,2
131134,Sebolido,1311,PPM,0
131136,Valpedre,1311,PPM,2
131138,Rio Mau,1311,PPM,0
131139,Penafiel,1311,PPM,6
131140,Luzim e Vila Cova,1311,PPM,1
131141,Guilhufe e Urrô,1311,PPM,2
131142,Lagares e Figueira,1311,PPM,3
131143,Termas de São Vicente,1311,PPM,1
131202,Bonfim,1312,PPM,16
131203,Campanhã,1312,PPM,19
131210,Paranhos,1312,PPM,17
131211,Ramalde,1312,PPM,11
131216,"Aldoar, Foz do Douro e Nevogilde",1312,PPM,10
131217,"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória",1312,PPM,11
131218,Lordelo do Ouro e Massarelos,1312,PPM,13
131305,Balazar,1313,PPM,0
131307,Estela,1313,PPM,3
131308,Laundos,1313,PPM,1
131311,Rates,1313,PPM,3
131313,"Aver-o-Mar, Amorim e Terroso",1313,PPM,3
131314,Aguçadoura e Navais,1313,PPM,1
131315,"Póvoa de Varzim, Beiriz e Argivai",1313,PPM,10
131401,Agrela,1314,PPM,1
131402,Água Longa,1314,PPM,0
131405,Aves,1314,PPM,6
131413,Monte Córdova,1314,PPM,1
131416,Rebordões,1314,PPM,2
131418,Reguenga,1314,PPM,0
131419,Roriz,1314,PPM,2
131430,Negrelos (São Tomé),1314,PPM,2
131432,Vilarinho,1314,PPM,1
131433,"Areias, Sequeiró, Lama e Palmeira",1314,PPM,1
131434,Vila Nova do Campo,1314,PPM,3
131435,Carreira e Refojos de Riba de Ave,1314,PPM,1
131436,Lamelas e Guimarei,1314,PPM,0
131437,"St.Tirso, Couto (S.Cristina e S.Miguel) e Burgães",1314,PPM,6
131501,Alfena,1315,PPM,2
131503,Ermesinde,1315,PPM,4
131505,Valongo,1315,PPM,6
131506,Campo e Sobrado,1315,PPM,7
131602,Árvore,1316,PPM,0
131603,Aveleda,1316,PPM,0
131604,Azurara,1316,PPM,0
131607,Fajozes,1316,PPM,0
131610,Gião,1316,PPM,0
131611,Guilhabreu,1316,PPM,0
131612,Junqueira,1316,PPM,0
131613,Labruge,1316,PPM,0
131614,Macieira da Maia,1316,PPM,1
131616,Mindelo,1316,PPM,5
131617,Modivas,1316,PPM,1
131627,Vila Chã,1316,PPM,1
131628,Vila do Conde,1316,PPM,6
131630,Vilar de Pinheiro,1316,PPM,1
131631,"Bagunte, Ferreiró, Outeiro Maior e Parada",1316,PPM,1
131632,Fornelo e Vairão,1316,PPM,0
131633,Malta e Canidelo,1316,PPM,3
131634,Retorta e Tougues,1316,PPM,0
131635,Rio Mau e Arcos,1316,PPM,1
131636,Touguinha e Touguinhó,1316,PPM,1
131637,Vilar e Mosteiró,1316,PPM,1
131701,Arcozelo,1317,PPM,2
131702,Avintes,1317,PPM,9
131703,Canelas,1317,PPM,5
131704,Canidelo,1317,PPM,12
131709,Madalena,1317,PPM,3
131712,Oliveira do Douro,1317,PPM,11
131717,São Félix da Marinha,1317,PPM,6
131723,Vilar de Andorinho,1317,PPM,5
131725,Grijó e Sermonde,1317,PPM,4
131726,Gulpilhares e Valadares,1317,PPM,5
131727,Mafamude e Vilar do Paraíso,1317,PPM,8
131728,Pedroso e Seixezelo,1317,PPM,1
131729,"Sandim, Olival, Lever e Crestuma",1317,PPM,5
131730,Santa Marinha e São Pedro da Afurada,1317,PPM,4
131731,Serzedo e Perosinho,1317,PPM,3
131806,Covelas,1318,PPM,1
131808,Muro,1318,PPM,3
131809,Alvarelhos e Guidões,1318,PPM,2
131810,Bougado (São Martinho e Santiago),1318,PPM,8
131811,Coronado (São Romão e São Mamede),1318,PPM,4
140104,Bemposta,1401,PPM,1
140105,Martinchel,1401,PPM,0
140106,Mouriscas,1401,PPM,1
140107,Pego,1401,PPM,0
140108,Rio de Moinhos,1401,PPM,1
140115,Tramagal,1401,PPM,3
140118,Fontes,1401,PPM,1
140119,Carvalhal,1401,PPM,0
140120,Abrantes (São Vicente e São João) e Alferrarede,1401,PPM,10
140121,Aldeia do Mato e Souto,1401,PPM,0
140122,Alvega e Concavada,1401,PPM,1
140123,São Facundo e Vale das Mós,1401,PPM,3
140124,São Miguel do Rio Torto e Rossio ao Sul do Tejo,1401,PPM,2
140202,Bugalhos,1402,PPM,0
140206,Minde,1402,PPM,1
140207,Moitas Venda,1402,PPM,1
140208,Monsanto,1402,PPM,0
140209,Serra de Santo António,1402,PPM,1
140211,Alcanena e Vila Moreira,1402,PPM,3
140212,"Malhou, Louriceira e Espinheiro",1402,PPM,0
140301,Almeirim,1403,PPM,7
140302,Benfica do Ribatejo,1403,PPM,2
140303,Fazendas de Almeirim,1403,PPM,2
140304,Raposa,1403,PPM,2
140401,Alpiarça,1404,PPM,2
140501,Benavente,1405,PPM,6
140502,Samora Correia,1405,PPM,6
140503,Santo Estêvão,1405,PPM,2
140504,Barrosa,1405,PPM,0
140604,Pontével,1406,PPM,4
140605,Valada,1406,PPM,0
140607,Vila Chã de Ourique,1406,PPM,1
140608,Vale da Pedra,1406,PPM,1
140609,Cartaxo e Vale da Pinta,1406,PPM,3
140610,Ereira e Lapa,1406,PPM,0
140704,Ulme,1407,PPM,3
140705,Vale de Cavalos,1407,PPM,0
140707,Carregueira,1407,PPM,1
140708,Chamusca e Pinheiro Grande,1407,PPM,0
140709,Parreira e Chouto,1407,PPM,1
140801,Constância,1408,PPM,0
140802,Montalvo,1408,PPM,2
140803,Santa Margarida da Coutada,1408,PPM,0
140902,Couço,1409,PPM,1
140903,São José da Lamarosa,1409,PPM,0
140905,Branca,1409,PPM,1
140907,Biscainho,1409,PPM,0
140908,Santana do Mato,1409,PPM,0
140909,"Coruche, Fajarda e Erra",1409,PPM,10
141001,São João Baptista,1410,PPM,4
141002,Nossa Senhora de Fátima,1410,PPM,6
141101,Águas Belas,1411,PPM,1
141103,Beco,1411,PPM,1
141104,Chãos,1411,PPM,1
141106,Ferreira do Zêzere,1411,PPM,0
141107,Igreja Nova do Sobral,1411,PPM,0
141110,Nossa Senhora do Pranto,1411,PPM,0
141111,Areias e Pias,1411,PPM,2
141201,Azinhaga,1412,PPM,0
141202,Golegã,1412,PPM,4
141203,Pombalinho,1412,PPM,0
141302,Amêndoa,1413,PPM,0
141303,Cardigos,1413,PPM,2
141304,Carvoeiro,1413,PPM,0
141305,Envendos,1413,PPM,1
141307,Ortiga,1413,PPM,0
141309,"Mação, Penhascoso e Aboboreira",1413,PPM,1
141401,Alcobertas,1414,PPM,3
141402,Arrouquelas,1414,PPM,0
141405,Fráguas,1414,PPM,0
141408,Rio Maior,1414,PPM,9
141410,Asseiceira,1414,PPM,1
141411,São Sebastião,1414,PPM,2
141415,Azambujeira e Malaqueijo,1414,PPM,0
141416,Marmeleira e Assentiz,1414,PPM,2
141417,Outeiro da Cortiçada e Arruda dos Pisões,1414,PPM,1
141418,São João da Ribeira e Ribeira de São João,1414,PPM,1
141502,Marinhais,1415,PPM,2
141503,Muge,1415,PPM,0
141507,Glória do Ribatejo e Granho,1415,PPM,4
141508,Salvaterra de Magos e Foros de Salvaterra,1415,PPM,5
141601,Abitureiras,1416,PPM,0
141602,Abrã,1416,PPM,0
141604,Alcanede,1416,PPM,1
141605,Alcanhões,1416,PPM,0
141606,Almoster,1416,PPM,0
141607,Amiais de Baixo,1416,PPM,0
141608,Arneiro das Milhariças,1416,PPM,0
141613,Moçarria,1416,PPM,2
141614,Pernes,1416,PPM,3
141616,Póvoa da Isenta,1416,PPM,3
141625,Vale de Santarém,1416,PPM,0
141628,Gançaria,1416,PPM,1
141629,"Achete, Azoia de Baixo e Póvoa de Santarém",1416,PPM,3
141630,Azoia de Cima e Tremês,1416,PPM,2
141631,Casével e Vaqueiros,1416,PPM,3
141632,Romeira e Várzea,1416,PPM,0
141633,Cidade de Santarém,1416,PPM,11
141634,São Vicente do Paul e Vale de Figueira,1416,PPM,3
141701,Alcaravela,1417,PPM,0
141702,Santiago de Montalegre,1417,PPM,0
141703,Sardoal,1417,PPM,2
141704,Valhascos,1417,PPM,2
141802,Asseiceira,1418,PPM,0
141804,Carregueiros,1418,PPM,1
141808,Olalhas,1418,PPM,0
141809,Paialvo,1418,PPM,3
141813,São Pedro de Tomar,1418,PPM,3
141814,Sabacheira,1418,PPM,0
141817,Além da Ribeira e Pedreira,1418,PPM,1
141818,Casais e Alviobeira,1418,PPM,1
141819,Madalena e Beselga,1418,PPM,3
141820,Serra e Junceira,1418,PPM,1
141821,São João Baptista e Santa Maria dos Olivais,1418,PPM,14
141902,Assentiz,1419,PPM,1
141904,Chancelaria,1419,PPM,3
141909,Pedrógão,1419,PPM,1
141910,Riachos,1419,PPM,7
141916,Zibreira,1419,PPM,0
141917,Meia Via,1419,PPM,1
141918,"Brogueira, Parceiros de Igreja e Alcorochel",1419,PPM,1
141919,Olaia e Paço,1419,PPM,1
141920,"Torres Novas (Santa Maria, Salvador e Santiago)",1419,PPM,2
141921,"Torres Novas (São Pedro), Lapas e Ribeira Branca",1419,PPM,2
142001,Atalaia,1420,PPM,1
142002,Praia do Ribatejo,1420,PPM,2
142003,Tancos,1420,PPM,0
142006,Vila Nova da Barquinha,1420,PPM,1
142101,Alburitel,1421,PPM,1
142102,Atouguia,1421,PPM,1
142104,Caxarias,1421,PPM,0
142105,Espite,1421,PPM,0
142106,Fátima,1421,PPM,5
142111,Nossa Senhora das Misericórdias,1421,PPM,3
142113,Seiça,1421,PPM,2
142114,Urqueira,1421,PPM,1
142115,Nossa Senhora da Piedade,1421,PPM,2
142119,"Freixianda, Ribeira do Fárrio e Formigais",1421,PPM,3
142120,Gondemaria e Olival,1421,PPM,1
142121,Matas e Cercal,1421,PPM,3
142122,Rio de Couros e Casal dos Bernardos,1421,PPM,0
150104,Torrão,1501,PPM,0
150105,São Martinho,1501,PPM,0
150106,Comporta,1501,PPM,1
150107,Santa Maria do Castelo e Santiago e Santa Susana,1501,PPM,2
150201,Alcochete,1502,PPM,3
150202,Samouco,1502,PPM,1
150203,São Francisco,1502,PPM,0
150303,Costa da Caparica,1503,PPM,4
150312,"Almada, Cova da Piedade, Pragal e Cacilhas",1503,PPM,20
150313,Caparica e Trafaria,1503,PPM,15
150314,Charneca de Caparica e Sobreda,1503,PPM,23
150315,Laranjeiro e Feijó,1503,PPM,13
150407,Santo António da Charneca,1504,PPM,4
150409,"Alto do Seixalinho, Santo André e Verderena",1504,PPM,17
150410,Barreiro e Lavradio,1504,PPM,11
150411,Palhais e Coina,1504,PPM,3
150501,Azinheira dos Barros e São Mamede do Sádão,1505,PPM,0
150503,Melides,1505,PPM,2
150505,Carvalhal,1505,PPM,1
150506,Grândola e Santa Margarida da Serra,1505,PPM,0
150601,Alhos Vedros,1506,PPM,2
150603,Moita,1506,PPM,6
150607,Baixa da Banheira e Vale da Amoreira,1506,PPM,7
150608,Gaio-Rosário e Sarilhos Pequenos,1506,PPM,2
150701,Canha,1507,PPM,0
150704,Sarilhos Grandes,1507,PPM,0
150709,Atalaia e Alto Estanqueiro-Jardia,1507,PPM,2
150710,Montijo e Afonsoeiro,1507,PPM,12
150711,Pegões,1507,PPM,1
150802,Palmela,1508,PPM,4
150803,Pinhal Novo,1508,PPM,5
150804,Quinta do Anjo,1508,PPM,9
150806,Poceirão e Marateca,1508,PPM,4
150901,Abela,1509,PPM,0
150902,Alvalade,1509,PPM,0
150903,Cercal,1509,PPM,1
150904,Ermidas-Sado,1509,PPM,1
150907,Santo André,1509,PPM,2
150910,São Francisco da Serra,1509,PPM,0
150912,"Santiago do Cacém, S.Cruz e S.Bartolomeu da Serra",1509,PPM,4
150913,São Domingos e Vale de Água,1509,PPM,1
151002,Amora,1510,PPM,16
151005,Corroios,1510,PPM,12
151006,Fernão Ferro,1510,PPM,7
151007,"Seixal, Arrentela e Aldeia de Paio Pires",1510,PPM,19
151101,Sesimbra (Castelo),1511,PPM,9
151102,Sesimbra (Santiago),1511,PPM,1
151103,Quinta do Conde,1511,PPM,18
151205,Setúbal (São Sebastião),1512,PPM,25
151207,Gâmbia-Pontes-Alto da Guerra,1512,PPM,1
151208,Sado,1512,PPM,3
151209,Azeitão (São Lourenço e São Simão),1512,PPM,6
151210,"S.Julião, N.S. da Anunciada e S.Maria da Graça",1512,PPM,15
151301,Sines,1513,PPM,4
151302,Porto Covo,1513,PPM,1
160101,Aboim das Choças,1601,PPM,0
160102,Aguiã,1601,PPM,1
160104,Ázere,1601,PPM,0
160105,Cabana Maior,1601,PPM,0
160106,Cabreiro,1601,PPM,0
160108,Cendufe,1601,PPM,0
160109,Couto,1601,PPM,0
160113,Gavieira,1601,PPM,1
160115,Gondoriz,1601,PPM,0
160121,Miranda,1601,PPM,0
160122,Monte Redondo,1601,PPM,0
160123,Oliveira,1601,PPM,0
160124,Paçô,1601,PPM,1
160125,Padroso,1601,PPM,0
160128,Prozelo,1601,PPM,0
160130,Rio Frio,1601,PPM,2
160131,Rio de Moinhos,1601,PPM,0
160133,Sabadim,1601,PPM,0
160142,Jolda (São Paio),1601,PPM,0
160144,Senharei,1601,PPM,0
160145,Sistelo,1601,PPM,1
160146,Soajo,1601,PPM,0
160149,Vale,1601,PPM,0
160152,Alvora e Loureda,1601,PPM,1
160153,Arcos de Valdevez (São Paio) e Giela,1601,PPM,1
160154,"Arcos de Valdevez (Salvador), Vila Fonche e Parada",1601,PPM,0
160155,Eiras e Mei,1601,PPM,0
160156,Grade e Carralcova,1601,PPM,1
160157,Guilhadeses e Santar,1601,PPM,0
160158,Jolda (Madalena) e Rio Cabrão,1601,PPM,0
160159,Padreiro (Salvador e Santa Cristina),1601,PPM,1
160160,Portela e Extremo,1601,PPM,0
160161,São Jorge e Ermelo,1601,PPM,1
160162,Souto e Tabaçô,1601,PPM,2
160163,Távora (Santa Maria e São Vicente),1601,PPM,0
160164,"Vilela, São Cosme e São Damião e Sá",1601,PPM,1
160201,Âncora,1602,PPM,0
160205,Argela,1602,PPM,1
160209,Dem,1602,PPM,0
160211,Lanhelas,1602,PPM,1
160214,Riba de Âncora,1602,PPM,1
160215,Seixas,1602,PPM,0
160217,Vila Praia de Âncora,1602,PPM,3
160218,Vilar de Mouros,1602,PPM,0
160220,Vile,1602,PPM,0
160221,"Arga (Baixo, Cima e São João)",1602,PPM,0
160222,Caminha (Matriz) e Vilarelho,1602,PPM,1
160223,Gondar e Orbacém,1602,PPM,0
160224,Moledo e Cristelo,1602,PPM,0
160225,Venade e Azevedo,1602,PPM,3
160301,Alvaredo,1603,PPM,0
160304,Cousso,1603,PPM,1
160305,Cristoval,1603,PPM,2
160307,Fiães,1603,PPM,0
160308,Gave,1603,PPM,0
160311,Paderne,1603,PPM,1
160313,Penso,1603,PPM,0
160317,São Paio,1603,PPM,0
160319,Castro Laboreiro e Lamas de Mouro,1603,PPM,1
160320,Chaviães e Paços,1603,PPM,1
160321,Parada do Monte e Cubalhão,1603,PPM,0
160322,Prado e Remoães,1603,PPM,0
160323,Vila e Roussas,1603,PPM,0
160401,Abedim,1604,PPM,0
160404,Barbeita,1604,PPM,1
160405,Barroças e Taias,1604,PPM,0
160406,Bela,1604,PPM,0
160407,Cambeses,1604,PPM,0
160410,Lara,1604,PPM,0
160411,Longos Vales,1604,PPM,1
160415,Merufe,1604,PPM,1
160418,Moreira,1604,PPM,0
160420,Pias,1604,PPM,0
160421,Pinheiros,1604,PPM,0
160422,Podame,1604,PPM,0
160423,Portela,1604,PPM,1
160424,Riba de Mouro,1604,PPM,0
160427,Segude,1604,PPM,0
160428,Tangil,1604,PPM,2
160431,Trute,1604,PPM,0
160434,Anhões e Luzio,1604,PPM,0
160435,Ceivães e Badim,1604,PPM,0
160436,Mazedo e Cortes,1604,PPM,0
160437,"Messegães, Valadares e Sá",1604,PPM,1
160438,Monção e Troviscoso,1604,PPM,1
160439,"Sago, Lordelo e Parada",1604,PPM,0
160440,Troporiz e Lapela,1604,PPM,3
160501,Agualonga,1605,PPM,0
160503,Castanheira,1605,PPM,0
160505,Coura,1605,PPM,1
160507,Cunha,1605,PPM,0
160510,Infesta,1605,PPM,0
160513,Mozelos,1605,PPM,0
160514,Padornelo,1605,PPM,0
160515,Parada,1605,PPM,0
160519,Romarigães,1605,PPM,0
160520,Rubiães,1605,PPM,0
160521,Vascões,1605,PPM,0
160522,Bico e Cristelo,1605,PPM,2
160523,Cossourado e Linhares,1605,PPM,0
160524,Formariz e Ferreira,1605,PPM,0
160525,Insalde e Porreiras,1605,PPM,0
160526,Paredes de Coura e Resende,1605,PPM,1
160601,Azias,1606,PPM,0
160602,Boivães,1606,PPM,0
160603,Bravães,1606,PPM,0
160604,Britelo,1606,PPM,0
160606,Cuide de Vila Verde,1606,PPM,0
160611,Lavradas,1606,PPM,0
160612,Lindoso,1606,PPM,0
160613,Nogueira,1606,PPM,0
160614,Oleiros,1606,PPM,0
160619,Sampriz,1606,PPM,0
160623,Vade (São Pedro),1606,PPM,0
160624,Vade (São Tomé),1606,PPM,0
160626,"Crasto, Ruivos e Grovelas",1606,PPM,0
160627,"Entre Ambos-os-Rios, Ermida e Germil",1606,PPM,1
160628,"Ponte da Barca, V.N. Muía, Paço Vedro Magalhães",1606,PPM,2
160629,Touvedo (São Lourenço e Salvador),1606,PPM,1
160630,Vila Chã (São João Baptista e Santiago),1606,PPM,1
160701,Anais,1607,PPM,1
160703,São Pedro d'Arcos,1607,PPM,0
160704,Arcozelo,1607,PPM,3
160707,Beiral do Lima,1607,PPM,1
160708,Bertiandos,1607,PPM,0
160709,Boalhosa,1607,PPM,0
160710,Brandara,1607,PPM,0
160713,Calheiros,1607,PPM,1
160714,Calvelo,1607,PPM,0
160716,Correlhã,1607,PPM,1
160717,Estorãos,1607,PPM,0
160718,Facha,1607,PPM,0
160719,Feitosa,1607,PPM,0
160721,Fontão,1607,PPM,1
160724,Friastelas,1607,PPM,1
160726,Gandra,1607,PPM,0
160727,Gemieira,1607,PPM,1
160728,Gondufe,1607,PPM,1
160729,Labruja,1607,PPM,0
160734,Poiares,1607,PPM,1
160737,Refóios do Lima,1607,PPM,1
160739,Ribeira,1607,PPM,0
160740,Sá,1607,PPM,1
160742,Santa Comba,1607,PPM,0
160743,Santa Cruz do Lima,1607,PPM,1
160744,Rebordões (Santa Maria),1607,PPM,2
160745,Seara,1607,PPM,1
160746,Serdedelo,1607,PPM,0
160747,Rebordões (Souto),1607,PPM,0
160750,Vitorino das Donas,1607,PPM,0
160752,Arca e Ponte de Lima,1607,PPM,1
160753,"Ardegão, Freixo e Mato",1607,PPM,1
160754,Associação de freguesias do Vale do Neiva,1607,PPM,1
160755,Bárrio e Cepões,1607,PPM,0
160756,Cabaços e Fojo Lobal,1607,PPM,0
160757,Cabração e Moreira do Lima,1607,PPM,1
160758,Fornelos e Queijada,1607,PPM,1
160759,"Labrujó, Rendufe e Vilar do Monte",1607,PPM,0
160760,Navió e Vitorino dos Piães,1607,PPM,1
160802,Boivão,1608,PPM,0
160803,Cerdal,1608,PPM,3
160805,Fontoura,1608,PPM,0
160806,Friestas,1608,PPM,0
160808,Ganfei,1608,PPM,0
160812,São Pedro da Torre,1608,PPM,3
160816,Verdoejo,1608,PPM,0
160817,Gandra e Taião,1608,PPM,2
160818,Gondomil e Sanfins,1608,PPM,1
160819,São Julião e Silva,1608,PPM,0
160820,"Valença, Cristelo Covo e Arão",1608,PPM,3
160901,Afife,1609,PPM,0
160902,Alvarães,1609,PPM,1
160903,Amonde,1609,PPM,1
160904,Anha,1609,PPM,2
160905,Areosa,1609,PPM,3
160908,Carreço,1609,PPM,1
160910,Castelo do Neiva,1609,PPM,2
160911,Darque,1609,PPM,10
160914,Freixieiro de Soutelo,1609,PPM,2
160915,Lanheses,1609,PPM,2
160920,Montaria,1609,PPM,0
160922,Mujães,1609,PPM,1
160923,São Romão de Neiva,1609,PPM,0
160925,Outeiro,1609,PPM,1
160926,Perre,1609,PPM,1
160928,Santa Marta de Portuzelo,1609,PPM,1
160935,Vila Franca,1609,PPM,1
160938,Vila de Punhe,1609,PPM,2
160940,Chafé,1609,PPM,6
160941,Barroselas e Carvoeiro,1609,PPM,4
160942,Cardielos e Serreleis,1609,PPM,1
160943,Geraz do Lima e Deão,1609,PPM,1
160944,Mazarefes e Vila Fria,1609,PPM,2
160945,"Nogueira, Meixedo e Vilar de Murteda",1609,PPM,0
160946,"Subportela, Deocriste e Portela Susã",1609,PPM,3
160947,Torre e Vila Mou,1609,PPM,2
160948,Santa Maria Maior e Monserrate e Meadela,1609,PPM,5
161003,Cornes,1610,PPM,0
161004,Covas,1610,PPM,0
161006,Gondarém,1610,PPM,0
161007,Loivo,1610,PPM,0
161009,Mentrestido,1610,PPM,0
161012,Sapardos,1610,PPM,0
161013,Sopo,1610,PPM,0
161016,Campos e Vila Meã,1610,PPM,1
161017,Candemil e Gondar,1610,PPM,2
161018,Reboreda e Nogueira,1610,PPM,0
161019,Vila Nova de Cerveira e Lovelhe,1610,PPM,1
170101,Alijó,1701,PPM,1
170107,Favaios,1701,PPM,1
170108,Pegarinhos,1701,PPM,1
170109,Pinhão,1701,PPM,0
170112,Sanfins do Douro,1701,PPM,1
170113,Santa Eugénia,1701,PPM,0
170114,São Mamede de Ribatua,1701,PPM,0
170116,Vila Chã,1701,PPM,0
170117,Vila Verde,1701,PPM,1
170118,Vilar de Maçada,1701,PPM,1
170120,Carlão e Amieiro,1701,PPM,2
170121,Castedo e Cotas,1701,PPM,0
170122,Pópulo e Ribalonga,1701,PPM,1
170123,"Vale de Mendiz, Casal de Loivos e Vilarinho",1701,PPM,0
170203,Beça,1702,PPM,1
170208,Covas do Barroso,1702,PPM,0
170210,Dornelas,1702,PPM,0
170213,Pinho,1702,PPM,0
170215,Sapiãos,1702,PPM,0
170217,Alturas do Barroso e Cerdedo,1702,PPM,1
170218,Ardãos e Bobadela,1702,PPM,0
170219,Boticas e Granja,1702,PPM,2
170220,"Codessoso, Curros e Fiães do Tâmega",1702,PPM,0
170221,Vilar e Viveiro,1702,PPM,1
170301,Águas Frias,1703,PPM,0
170302,Anelhe,1703,PPM,1
170305,Bustelo,1703,PPM,2
170309,Cimo de Vila da Castanheira,1703,PPM,1
170310,Curalha,1703,PPM,0
170312,Ervededo,1703,PPM,1
170313,Faiões,1703,PPM,3
170314,Lama de Arcos,1703,PPM,1
170316,Mairos,1703,PPM,0
170317,Moreiras,1703,PPM,0
170318,Nogueira da Montanha,1703,PPM,5
170320,Oura,1703,PPM,1
170321,Outeiro Seco,1703,PPM,1
170322,Paradela,1703,PPM,0
170324,Redondelo,1703,PPM,0
170327,Sanfins,1703,PPM,1
170329,Santa Leocádia,1703,PPM,0
170330,Santo António de Monforte,1703,PPM,0
170331,Santo Estêvão,1703,PPM,0
170333,São Pedro de Agostém,1703,PPM,4
170334,São Vicente,1703,PPM,2
170340,Tronco,1703,PPM,0
170341,Vale de Anta,1703,PPM,1
170343,Vila Verde da Raia,1703,PPM,0
170344,Vilar de Nantes,1703,PPM,5
170345,Vilarelho da Raia,1703,PPM,2
