parish_id,upper_district,lower_district,parent_upper_district
181410,Viseu,Viseu - SM 2,Viseu
181411,Viseu,Viseu - SM 2,Viseu
181412,Viseu,Viseu - SM 2,Viseu
181501,Viseu,Viseu - SM 1,Viseu
181502,Viseu,Viseu - SM 1,Viseu
181504,Viseu,Viseu - SM 1,Viseu
181505,Viseu,Viseu - SM 1,Viseu
181507,Viseu,Viseu - SM 1,Viseu
181509,Viseu,Viseu - SM 1,Viseu
181511,Viseu,Viseu - SM 1,Viseu
181512,Viseu,Viseu - SM 1,Viseu
181515,Viseu,Viseu - SM 1,Viseu
181516,Viseu,Viseu - SM 1,Viseu
181517,Viseu,Viseu - SM 1,Viseu
181602,Viseu,Viseu - SM 3,Viseu
181606,Viseu,Viseu - SM 3,Viseu
181607,Viseu,Viseu - SM 3,Viseu
181608,Viseu,Viseu - SM 1,Viseu
181609,Viseu,Viseu - SM 1,Viseu
181612,Viseu,Viseu - SM 3,Viseu
181615,Viseu,Viseu - SM 1,Viseu
181616,Viseu,Viseu - SM 3,Viseu
181617,Viseu,Viseu - SM 3,Viseu
181619,Viseu,Viseu - SM 3,Viseu
181620,Viseu,Viseu - SM 3,Viseu
181621,Viseu,Viseu - SM 3,Viseu
181622,Viseu,Viseu - SM 3,Viseu
181623,Viseu,Viseu - SM 1,Viseu
181702,Viseu,Viseu - SM 2,Viseu
181704,Viseu,Viseu - SM 2,Viseu
181706,Viseu,Viseu - SM 2,Viseu
181707,Viseu,Viseu - SM 2,Viseu
181709,Viseu,Viseu - SM 2,Viseu
181710,Viseu,Viseu - SM 2,Viseu
181711,Viseu,Viseu - SM 2,Viseu
181713,Viseu,Viseu - SM 1,Viseu
181714,Viseu,Viseu - SM 2,Viseu
181801,Viseu,Viseu - SM 1,Viseu
181802,Viseu,Viseu - SM 1,Viseu
181803,Viseu,Viseu - SM 1,Viseu
181804,Viseu,Viseu - SM 1,Viseu
181806,Viseu,Viseu - SM 1,Viseu
181810,Viseu,Viseu - SM 1,Viseu
181811,Viseu,Viseu - SM 1,Viseu
181814,Viseu,Viseu - SM 1,Viseu
181817,Viseu,Viseu - SM 1,Viseu
181818,Viseu,Viseu - SM 1,Viseu
181819,Viseu,Viseu - SM 1,Viseu
181820,Viseu,Viseu - SM 1,Viseu
181821,Viseu,Viseu - SM 1,Viseu
181901,Viseu,Viseu - SM 1,Viseu
181902,Viseu,Viseu - SM 1,Viseu
181904,Viseu,Viseu - SM 1,Viseu
181905,Viseu,Viseu - SM 1,Viseu
181906,Viseu,Viseu - SM 1,Viseu
181908,Viseu,Viseu - SM 1,Viseu
181913,Viseu,Viseu - SM 1,Viseu
181914,Viseu,Viseu - SM 1,Viseu
181917,Viseu,Viseu - SM 1,Viseu
181918,Viseu,Viseu - SM 1,Viseu
181919,Viseu,Viseu - SM 1,Viseu
181920,Viseu,Viseu - SM 1,Viseu
181921,Viseu,Viseu - SM 1,Viseu
182004,Viseu,Viseu - SM 1,Viseu
182005,Viseu,Viseu - SM 1,Viseu
182006,Viseu,Viseu - SM 1,Viseu
182009,Viseu,Viseu - SM 1,Viseu
182012,Viseu,Viseu - SM 1,Viseu
182014,Viseu,Viseu - SM 1,Viseu
182015,Viseu,Viseu - SM 1,Viseu
182016,Viseu,Viseu - SM 1,Viseu
182017,Viseu,Viseu - SM 1,Viseu
182102,Viseu,Viseu - SM 2,Viseu
182103,Viseu,Viseu - SM 2,Viseu
182105,Viseu,Viseu - SM 2,Viseu
182106,Viseu,Viseu - SM 2,Viseu
182107,Viseu,Viseu - SM 2,Viseu
182108,Viseu,Viseu - SM 2,Viseu
182109,Viseu,Viseu - SM 2,Viseu
182110,Viseu,Viseu - SM 2,Viseu
182111,Viseu,Viseu - SM 2,Viseu
182116,Viseu,Viseu - SM 3,Viseu
182118,Viseu,Viseu - SM 2,Viseu
182122,Viseu,Viseu - SM 2,Viseu
182128,Viseu,Viseu - SM 2,Viseu
182129,Viseu,Viseu - SM 2,Viseu
182130,Viseu,Viseu - SM 2,Viseu
182132,Viseu,Viseu - SM 2,Viseu
182134,Viseu,Viseu - SM 2,Viseu
182135,Viseu,Viseu - SM 2,Viseu
182136,Viseu,Viseu - SM 2,Viseu
182137,Viseu,Viseu - SM 2,Viseu
182138,Viseu,Viseu - SM 2,Viseu
182139,Viseu,Viseu - SM 2,Viseu
182203,Viseu,Viseu - SM 1,Viseu
182204,Viseu,Viseu - SM 2,Viseu
182205,Viseu,Viseu - SM 1,Viseu
182206,Viseu,Viseu - SM 1,Viseu
182208,Viseu,Viseu - SM 1,Viseu
182301,Viseu,Viseu - SM 3,Viseu
182304,Viseu,Viseu - SM 3,Viseu
182305,Viseu,Viseu - SM 1,Viseu
182306,Viseu,Viseu - SM 3,Viseu
182307,Viseu,Viseu - SM 3,Viseu
182310,Viseu,Viseu - SM 1,Viseu
182315,Viseu,Viseu - SM 2,Viseu
182316,Viseu,Viseu - SM 1,Viseu
182317,Viseu,Viseu - SM 3,Viseu
182318,Viseu,Viseu - SM 3,Viseu
182319,Viseu,Viseu - SM 3,Viseu
182320,Viseu,Viseu - SM 1,Viseu
182321,Viseu,Viseu - SM 3,Viseu
182322,Viseu,Viseu - SM 3,Viseu
182323,Viseu,Viseu - SM 3,Viseu
182325,Viseu,Viseu - SM 2,Viseu
182327,Viseu,Viseu - SM 2,Viseu
182329,Viseu,Viseu - SM 1,Viseu
182335,Viseu,Viseu - SM 1,Viseu
182336,Viseu,Viseu - SM 3,Viseu
182337,Viseu,Viseu - SM 3,Viseu
182338,Viseu,Viseu - SM 3,Viseu
182339,Viseu,Viseu - SM 3,Viseu
182340,Viseu,Viseu - SM 3,Viseu
182341,Viseu,Viseu - SM 3,Viseu
182401,Viseu,Viseu - SM 2,Viseu
182403,Viseu,Viseu - SM 2,Viseu
182407,Viseu,Viseu - SM 2,Viseu
182409,Viseu,Viseu - SM 3,Viseu
182410,Viseu,Viseu - SM 3,Viseu
182411,Viseu,Viseu - SM 3,Viseu
182413,Viseu,Viseu - SM 2,Viseu
182414,Viseu,Viseu - SM 3,Viseu
182415,Viseu,Viseu - SM 3,Viseu
